,Year,TRB%,AST%,STL%,BLK%,TOV%,USG%,3P%,2P%,FT%
15946,2016.0,8.7,16.0,1.3,1.0,11.8,20.5,0.414,0.54,0.684
15947,2016.0,6.9,13.6,1.1,0.4,20.4,12.8,0.245,0.516,0.727
15948,2016.0,9.7,7.1,1.4,1.3,11.3,12.9,0.36200000000000004,0.49,0.853
15949,2016.0,7.0,52.7,3.1,0.4,13.4,27.1,0.371,0.501,0.8959999999999999
15950,2016.0,13.3,8.9,1.7,1.8,18.7,17.7,0.281,0.389,0.654
15951,2016.0,6.6,22.5,2.6,0.7,13.2,20.3,0.324,0.467,0.792
15952,2016.0,6.7,32.8,2.1,0.8,17.9,20.4,0.326,0.451,0.589
15953,2016.0,7.8,10.7,0.3,0.0,13.3,19.5,0.0,0.38,0.8
15954,2016.0,13.1,7.9,1.0,1.7,32.3,10.4,0.0,0.5329999999999999,0.44
15955,2016.0,8.2,8.5,1.3,1.1,12.0,17.8,0.31,0.445,0.818
15956,2016.0,10.7,4.0,0.6,2.1,23.6,19.1,0.0,0.478,1.0
15957,2016.0,16.3,16.2,1.6,3.2,18.8,17.1,0.0,0.52,0.642
15958,2016.0,15.2,2.9,1.2,4.9,13.4,15.5,0.0,0.601,0.5760000000000001
15959,2016.0,9.6,7.9,2.2,1.1,8.3,16.2,0.36700000000000005,0.536,0.754
15960,2016.0,16.1,7.5,1.1,1.5,10.4,20.7,0.308,0.44299999999999995,0.727
15961,2016.0,14.0,7.8,1.3,5.0,10.9,24.6,0.33299999999999996,0.45399999999999996,0.838
15962,2016.0,15.1,7.2,1.8,2.0,10.0,18.4,0.125,0.514,0.7390000000000001
15963,2016.0,8.8,10.4,2.1,1.1,11.3,17.8,0.40399999999999997,0.436,0.8109999999999999
15964,2016.0,7.4,43.2,3.2,0.4,23.2,21.1,0.308,0.405,0.5
15965,2016.0,3.8,37.0,3.0,2.2,34.9,15.1,0.0,0.5,0.5710000000000001
15966,2016.0,4.4,17.9,3.0,0.9,17.9,13.7,0.34700000000000003,0.45299999999999996,0.7559999999999999
15967,2016.0,7.5,21.8,3.2,0.1,24.6,11.0,0.295,0.519,0.875
15968,2016.0,5.8,7.0,1.2,0.7,10.2,8.1,0.174,0.47600000000000003,0.684
15969,2016.0,19.5,11.0,1.2,1.0,13.5,21.2,0.278,0.436,0.715
15970,2016.0,15.0,12.9,1.1,0.6,9.5,24.6,0.231,0.48200000000000004,0.7959999999999999
15971,2016.0,3.6,8.6,1.0,0.2,7.4,22.6,0.475,0.484,0.888
15972,2016.0,16.1,3.8,0.7,5.7,9.2,18.1,0.0,0.5710000000000001,0.545
15973,2016.0,5.5,9.7,1.7,1.7,10.5,13.8,0.461,0.446,0.667
15974,2016.0,4.8,10.6,1.6,0.5,9.7,19.4,0.335,0.495,0.6809999999999999
15975,2016.0,8.8,4.0,1.7,2.0,10.5,9.1,0.311,0.608,0.611
15976,2016.0,4.8,18.7,1.1,0.2,10.9,19.9,0.33299999999999996,0.47700000000000004,0.919
15977,2016.0,4.7,18.5,1.1,0.6,11.4,19.6,0.4,0.486,0.8
15978,2016.0,7.3,7.7,1.7,1.4,9.7,16.1,0.37799999999999995,0.447,0.6920000000000001
15979,2016.0,0.0,21.8,2.2,0.0,0.0,1.9,0.0,0.0,0.0
15980,2016.0,22.0,7.7,2.1,3.2,16.9,19.8,0.0,0.44799999999999995,0.431
15981,2016.0,9.3,48.0,2.7,0.3,24.7,18.8,0.365,0.479,0.58
15982,2016.0,5.6,25.5,1.1,0.5,13.4,27.3,0.293,0.449,0.7929999999999999
15983,2016.0,6.1,5.3,1.6,1.2,6.6,18.2,0.386,0.484,0.79
15984,2016.0,10.8,16.5,0.9,0.3,14.7,17.7,0.222,0.29100000000000004,0.8
15985,2016.0,8.2,41.4,3.5,0.4,21.0,17.7,0.326,0.396,0.847
15986,2016.0,4.2,5.8,0.5,0.3,16.6,12.7,0.34,0.667,1.0
15987,2016.0,9.2,7.0,0.9,1.6,10.8,12.5,0.414,0.447,0.643
15988,2016.0,6.5,21.2,2.1,0.5,15.9,24.1,0.35100000000000003,0.447,0.737
15989,2016.0,12.1,6.9,0.6,2.5,11.6,14.3,0.0,0.413,0.6579999999999999
15990,2016.0,10.2,6.9,0.8,1.8,17.2,18.7,0.17600000000000002,0.47600000000000003,0.639
15991,2016.0,7.2,5.1,1.3,3.0,13.1,13.5,0.276,0.535,0.72
15992,2016.0,6.9,36.1,2.1,0.4,17.5,28.8,0.322,0.465,0.7909999999999999
15993,2016.0,12.6,6.8,1.5,1.4,9.7,19.5,0.40399999999999997,0.467,0.726
15994,2016.0,9.8,10.5,1.1,1.2,9.4,17.4,0.392,0.523,0.794
15995,2016.0,10.4,8.8,2.4,1.7,14.1,12.3,0.33899999999999997,0.589,0.626
15996,2016.0,13.1,14.8,0.8,5.2,16.7,22.2,0.0,0.414,0.826
15997,2016.0,6.8,22.0,1.3,0.2,13.8,21.8,0.324,0.507,0.7559999999999999
15998,2016.0,8.7,9.8,2.1,1.2,14.8,13.2,0.295,0.447,0.784
15999,2016.0,6.7,10.4,1.5,0.5,15.8,18.9,0.38299999999999995,0.5329999999999999,0.75
16000,2016.0,15.4,5.1,1.7,4.3,11.7,17.3,0.0,0.429,0.833
16001,2016.0,7.9,3.2,1.5,0.7,11.7,11.9,0.309,0.452,0.659
16002,2016.0,7.4,30.0,1.2,0.2,16.8,16.1,0.384,0.462,0.75
16003,2016.0,8.1,15.8,2.7,0.8,11.7,17.4,0.253,0.42700000000000005,0.777
16004,2016.0,12.7,4.6,1.1,0.4,15.1,10.8,0.0,0.563,0.41200000000000003
16005,2016.0,8.3,39.1,1.9,0.8,15.4,20.9,0.303,0.451,0.767
16006,2016.0,7.1,37.9,1.9,0.8,14.0,25.0,0.336,0.42,0.669
16007,2016.0,5.2,8.5,1.8,0.7,6.3,18.0,0.4,0.43799999999999994,0.634
16008,2016.0,10.3,8.6,1.4,4.6,9.7,22.1,0.25,0.493,0.8059999999999999
16009,2016.0,14.8,14.3,2.0,5.8,17.1,23.6,0.31,0.418,0.595
16010,2016.0,8.8,17.7,1.9,2.6,16.7,22.1,0.271,0.41700000000000004,0.48
16011,2016.0,7.8,25.4,3.9,1.4,20.2,23.6,0.2,0.353,0.615
16012,2016.0,8.1,6.9,0.6,1.0,12.8,13.7,0.361,0.38,0.909
16013,2016.0,15.5,11.4,1.1,3.0,11.5,29.7,0.387,0.439,0.825
16014,2016.0,11.3,7.9,1.7,1.6,12.0,15.5,0.0,0.529,0.813
16015,2016.0,5.5,12.0,1.2,0.8,13.6,16.7,0.326,0.473,0.7709999999999999
16016,2016.0,8.7,13.1,1.8,0.3,21.1,15.1,0.40399999999999997,0.529,0.7
16017,2016.0,9.5,19.2,1.4,0.8,11.8,25.3,0.355,0.48700000000000004,0.815
16018,2016.0,9.1,0.0,0.0,13.1,0.0,7.1,0.0,1.0,0.0
16019,2016.0,24.3,5.2,0.8,4.6,0.0,22.4,0.0,0.308,0.4
16020,2016.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16021,2016.0,8.1,12.3,3.7,0.0,0.0,19.2,0.0,0.6,0.5
16022,2016.0,16.5,5.6,1.2,4.1,15.8,17.8,0.0,0.5660000000000001,0.746
16023,2016.0,6.7,17.2,1.7,0.5,12.9,20.3,0.24100000000000002,0.45299999999999996,0.8290000000000001
16024,2016.0,18.7,15.5,1.9,1.9,10.4,21.8,0.282,0.45799999999999996,0.64
16025,2016.0,15.7,6.3,0.7,6.5,18.2,16.9,0.0,0.579,0.375
16026,2016.0,5.2,34.4,2.1,0.8,16.2,26.6,0.4,0.45399999999999996,0.8370000000000001
16027,2016.0,9.7,9.1,0.9,1.0,9.0,23.4,0.39299999999999996,0.47600000000000003,0.774
16028,2016.0,6.1,10.0,1.7,0.7,10.3,14.0,0.345,0.45299999999999996,0.728
16029,2016.0,3.5,12.4,1.8,0.6,11.1,15.0,0.35600000000000004,0.504,0.818
16030,2016.0,4.9,32.7,1.7,0.3,11.9,29.6,0.359,0.462,0.871
16031,2016.0,5.4,6.4,0.9,0.4,11.6,16.9,0.40399999999999997,0.45799999999999996,0.857
16032,2016.0,6.9,7.4,0.8,0.8,9.5,16.2,0.38,0.42,0.7190000000000001
16033,2016.0,16.2,13.9,1.1,3.3,11.1,15.2,0.0,0.47600000000000003,0.625
16034,2016.0,15.7,5.3,1.4,3.4,9.6,13.0,0.33299999999999996,0.529,0.818
16035,2016.0,6.2,9.8,1.1,1.4,8.5,26.3,0.425,0.51,0.873
16036,2016.0,18.4,4.0,0.9,1.8,10.4,11.7,0.0,0.588,0.616
16037,2016.0,7.2,12.8,1.9,0.3,8.0,24.3,0.33799999999999997,0.461,0.879
16038,2016.0,8.7,13.4,2.8,0.4,8.6,24.8,0.33299999999999996,0.45299999999999996,0.762
16039,2016.0,9.3,5.6,1.0,0.9,7.4,12.4,0.36,0.5,0.617
16040,2016.0,5.6,7.0,1.2,1.6,7.2,12.0,0.325,0.4,0.765
16041,2016.0,19.0,11.3,1.1,4.3,12.6,24.9,0.341,0.5589999999999999,0.8109999999999999
16042,2016.0,10.9,10.2,2.0,0.6,14.7,12.7,0.33,0.455,0.746
16043,2016.0,9.3,23.9,1.7,1.0,16.9,18.8,0.24100000000000002,0.48200000000000004,0.8270000000000001
16044,2016.0,13.3,5.0,0.9,5.1,10.3,20.9,0.214,0.506,0.727
16045,2016.0,4.3,36.4,1.3,0.8,18.9,21.8,0.364,0.457,1.0
16046,2016.0,6.1,22.5,1.0,0.0,20.8,15.7,0.33299999999999996,0.462,0.882
16047,2016.0,20.1,4.8,0.8,4.2,11.9,20.9,0.0,0.565,0.7609999999999999
16048,2016.0,16.6,9.3,1.8,1.3,15.8,14.8,0.0,0.42700000000000005,0.762
16049,2016.0,14.5,10.5,1.3,2.0,9.0,15.5,0.0,0.43799999999999994,0.552
16050,2016.0,5.8,28.5,1.1,0.0,21.1,18.5,0.247,0.415,0.846
16051,2016.0,5.0,5.5,1.5,1.4,9.3,13.5,0.293,0.319,0.8
16052,2016.0,12.5,6.2,1.4,1.9,8.4,25.3,0.273,0.503,0.917
16053,2016.0,14.1,3.7,1.2,1.7,14.3,13.0,0.239,0.457,0.745
16054,2016.0,15.7,15.9,1.3,2.8,10.0,26.8,0.222,0.512,0.753
16055,2016.0,9.0,14.3,1.9,0.4,13.0,16.8,0.364,0.40299999999999997,0.821
16056,2016.0,7.6,27.4,1.8,1.4,13.0,31.6,0.159,0.46799999999999997,0.7929999999999999
16057,2016.0,5.1,10.0,1.9,0.5,13.4,17.7,0.358,0.42100000000000004,0.713
16058,2016.0,6.8,25.7,2.2,1.1,10.1,26.5,0.371,0.45899999999999996,0.847
16059,2016.0,7.6,46.2,2.5,1.7,17.5,28.6,0.35100000000000003,0.44799999999999995,0.7909999999999999
16060,2016.0,7.5,7.2,1.7,1.2,6.4,19.9,0.4,0.52,0.703
16061,2016.0,5.6,18.1,1.4,0.6,14.0,12.1,0.292,0.371,0.872
16062,2016.0,8.2,17.6,2.8,1.7,18.5,13.2,0.0,0.39399999999999996,0.75
16063,2016.0,18.9,72.3,0.0,0.0,0.0,15.2,0.0,1.0,0.0
16064,2016.0,5.3,16.2,1.2,0.2,28.1,13.3,0.406,0.386,0.5379999999999999
16065,2016.0,8.4,3.9,0.0,0.0,15.5,14.5,0.222,0.41700000000000004,0.5
16066,2016.0,12.5,15.4,1.6,3.0,12.3,18.0,0.429,0.546,0.7879999999999999
16067,2016.0,12.4,49.6,2.9,0.6,16.8,31.6,0.29600000000000004,0.503,0.812
16068,2016.0,23.1,2.4,1.1,9.7,14.2,20.7,0.0,0.606,0.65
16069,2016.0,16.0,10.9,1.2,2.0,29.6,18.1,0.0,0.556,0.5
16070,2016.0,6.0,10.1,1.4,1.3,10.6,27.2,0.3,0.486,0.7609999999999999
16071,2016.0,3.9,9.4,3.0,0.9,2.7,19.8,0.391,0.395,0.75
16072,2016.0,30.3,11.7,2.9,6.0,16.6,22.6,0.0,0.41700000000000004,0.643
16073,2016.0,5.0,29.3,1.5,0.6,14.8,22.0,0.344,0.45399999999999996,0.8690000000000001
16074,2016.0,11.3,8.9,1.0,0.5,8.3,23.3,0.293,0.506,0.758
16075,2016.0,5.1,12.4,0.0,0.0,7.8,12.7,0.25,0.16699999999999998,0.75
16076,2016.0,4.8,15.1,1.6,0.8,10.8,22.8,0.344,0.46399999999999997,0.83
16077,2016.0,12.2,7.6,1.2,2.7,7.1,16.8,0.402,0.504,0.833
16078,2016.0,5.4,21.1,1.0,0.5,15.1,22.8,0.353,0.48,0.905
16079,2016.0,10.2,7.4,1.6,0.9,15.6,12.5,0.276,0.47100000000000003,0.684
16080,2016.0,15.4,5.0,1.7,6.8,13.0,15.1,0.0,0.544,0.7290000000000001
16081,2016.0,14.3,3.5,1.7,3.7,3.1,19.4,0.364,0.429,0.619
16082,2016.0,8.1,7.2,1.9,1.5,6.9,16.2,0.31,0.312,0.7020000000000001
16083,2016.0,11.6,4.7,1.2,6.6,13.8,15.4,0.0,0.6729999999999999,0.542
16084,2016.0,9.3,22.5,1.8,1.1,14.4,22.1,0.385,0.46299999999999997,0.743
16085,2016.0,7.9,23.3,1.0,0.0,26.3,33.5,0.17600000000000002,0.396,0.541
16086,2016.0,6.9,6.0,1.5,0.4,11.7,9.1,0.231,0.5,0.25
16087,2016.0,7.1,26.9,1.9,0.0,15.5,24.4,0.217,0.423,0.8
16088,2016.0,5.1,5.4,1.1,0.5,6.9,18.5,0.325,0.363,0.8290000000000001
16089,2016.0,15.4,9.5,2.3,1.2,11.6,21.6,0.233,0.523,0.644
16090,2016.0,14.0,6.3,1.6,2.9,11.2,15.4,0.1,0.539,0.754
16091,2016.0,13.3,6.6,0.7,2.4,12.0,23.0,0.0,0.47600000000000003,0.815
16092,2017.0,4.5,5.5,1.7,0.6,8.3,15.9,0.381,0.426,0.898
16093,2017.0,9.7,0.0,0.0,0.0,9.8,20.0,0.14300000000000002,0.4,0.667
16094,2017.0,11.1,5.4,1.3,2.2,9.6,16.5,0.434,0.414,0.754
16095,2017.0,14.2,5.4,1.8,2.6,16.0,16.2,0.0,0.5720000000000001,0.611
16096,2017.0,4.6,7.4,0.7,0.4,8.4,14.4,0.41100000000000003,0.457,0.892
16097,2017.0,16.0,3.1,1.7,3.1,13.7,17.2,0.0,0.511,0.725
16098,2017.0,17.4,6.4,2.4,3.7,15.1,9.4,0.0,0.523,0.682
16099,2017.0,12.7,9.9,1.0,3.1,7.7,24.5,0.41100000000000003,0.48,0.812
16100,2017.0,14.2,9.1,1.0,2.4,13.7,10.9,0.0,0.461,0.6970000000000001
16101,2017.0,11.7,8.4,3.1,1.4,13.3,17.9,0.278,0.479,0.615
16102,2017.0,14.1,7.9,1.7,2.0,15.2,15.4,0.33,0.445,0.706
16103,2017.0,15.0,5.9,2.2,5.0,15.1,13.0,0.0,0.474,0.7140000000000001
16104,2017.0,4.4,4.9,0.5,0.0,7.4,13.7,0.318,0.444,0.75
16105,2017.0,12.2,7.6,2.1,2.0,11.2,23.6,0.303,0.47700000000000004,0.795
16106,2017.0,10.2,10.4,1.2,1.1,12.6,17.2,0.292,0.6,0.78
16107,2017.0,11.5,12.4,2.5,2.1,14.3,12.1,0.375,0.462,0.789
16108,2017.0,8.5,4.7,0.7,0.5,6.2,17.9,0.40299999999999997,0.446,0.86
16109,2017.0,14.3,26.6,2.3,4.7,13.3,28.3,0.272,0.563,0.77
16110,2017.0,9.3,14.5,1.2,1.1,9.0,29.1,0.359,0.466,0.833
16111,2017.0,14.4,3.4,0.8,4.0,17.0,8.7,0.0,0.625,0.625
16112,2017.0,9.0,8.8,2.5,0.6,8.0,14.1,0.344,0.556,0.738
16113,2017.0,9.7,9.3,1.5,2.5,13.8,17.3,0.45299999999999996,0.429,0.8640000000000001
16114,2017.0,17.8,4.2,0.5,1.7,14.6,8.8,0.0,0.47700000000000004,0.59
16115,2017.0,4.1,20.4,1.0,0.1,13.3,19.4,0.34700000000000003,0.41200000000000003,0.8140000000000001
16116,2017.0,7.4,4.8,1.0,0.8,8.0,13.0,0.414,0.366,0.733
16117,2017.0,6.2,17.3,2.0,0.8,19.2,14.8,0.267,0.45,0.6509999999999999
16118,2017.0,6.5,22.8,2.3,1.7,23.4,19.2,0.136,0.355,0.838
16119,2017.0,5.9,13.0,1.5,0.7,10.4,20.0,0.35700000000000004,0.466,0.889
16120,2017.0,6.3,44.2,0.9,0.1,14.7,26.2,0.358,0.456,0.863
16121,2017.0,8.2,7.8,1.2,0.5,6.8,25.3,0.35100000000000003,0.49200000000000005,0.861
16122,2017.0,12.5,16.2,1.3,1.1,16.8,16.4,0.327,0.45299999999999996,0.758
16123,2017.0,12.2,13.7,1.4,1.7,19.3,13.1,0.34600000000000003,0.526,0.87
16124,2017.0,8.4,17.7,1.4,1.3,11.5,21.1,0.37,0.483,0.753
16125,2017.0,12.5,5.7,1.2,1.6,11.4,19.7,0.33299999999999996,0.579,0.875
16126,2017.0,10.1,27.6,1.6,1.0,15.0,22.3,0.33299999999999996,0.45299999999999996,0.856
16127,2017.0,9.3,29.4,0.0,0.0,19.8,27.7,0.4,0.33299999999999996,0.9
16128,2017.0,15.6,3.9,0.7,2.8,13.5,14.1,0.0,0.513,0.84
16129,2017.0,6.5,14.2,2.3,2.3,13.6,20.5,0.34600000000000003,0.446,0.708
16130,2017.0,5.0,16.2,1.5,0.7,9.6,26.5,0.40399999999999997,0.5379999999999999,0.825
16131,2017.0,5.7,10.2,2.1,0.0,9.4,22.0,0.321,0.5329999999999999,0.8
16132,2017.0,12.0,9.9,1.5,2.5,12.7,25.3,0.419,0.545,0.743
16133,2017.0,5.5,13.1,1.2,0.4,9.2,19.2,0.36,0.488,0.893
16134,2017.0,8.7,11.5,1.1,1.2,13.2,14.2,0.055999999999999994,0.575,0.375
16135,2017.0,9.7,5.5,0.8,3.1,16.2,14.4,0.27699999999999997,0.483,0.364
16136,2017.0,15.6,7.1,0.9,0.9,10.0,19.4,0.271,0.568,0.722
16137,2017.0,11.6,0.0,0.0,0.0,25.0,18.9,0.0,0.0,0.0
16138,2017.0,6.9,8.3,1.3,2.8,11.4,15.7,0.39899999999999997,0.557,0.8240000000000001
16139,2017.0,10.4,18.8,2.3,1.0,14.6,14.1,0.382,0.46299999999999997,0.768
16140,2017.0,17.2,6.0,0.7,4.1,17.7,13.2,0.0,0.528,0.534
16141,2017.0,12.0,9.6,1.7,1.4,13.4,16.4,0.316,0.531,0.738
16142,2017.0,17.1,5.3,1.3,3.3,14.5,15.7,0.5,0.51,0.752
16143,2017.0,8.0,31.1,2.0,1.2,15.3,28.1,0.335,0.47700000000000004,0.847
16144,2017.0,7.0,10.1,0.8,0.2,11.8,22.4,0.35700000000000004,0.509,0.8740000000000001
16145,2017.0,7.5,5.2,0.8,0.6,12.4,22.2,0.391,0.521,0.934
16146,2017.0,21.7,12.3,1.2,3.9,33.4,10.4,0.0,0.475,0.273
16147,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16148,2017.0,18.5,6.3,1.0,3.1,9.7,18.2,0.25,0.667,0.5
16149,2017.0,5.0,16.3,1.3,0.6,12.9,28.6,0.363,0.447,0.8320000000000001
16150,2017.0,17.2,12.9,2.1,1.2,16.6,18.7,0.321,0.546,0.6729999999999999
16151,2017.0,10.1,10.9,1.8,0.5,9.7,21.9,0.39,0.504,0.731
16152,2017.0,6.7,9.0,1.9,1.0,12.7,12.9,0.23399999999999999,0.541,0.727
16153,2017.0,7.9,15.0,3.3,1.8,12.6,18.0,0.20800000000000002,0.495,0.75
16154,2017.0,6.3,24.3,2.2,0.5,14.1,18.5,0.40399999999999997,0.48,0.865
16155,2017.0,4.3,20.7,1.4,0.9,17.2,19.2,0.375,0.424,0.8
16156,2017.0,9.6,5.9,1.7,0.6,10.9,14.2,0.25,0.47100000000000003,0.0
16157,2017.0,23.8,23.0,0.0,0.0,10.0,27.5,0.33299999999999996,0.5,0.0
16158,2017.0,2.7,17.6,0.4,0.0,7.6,22.7,0.4,0.36,1.0
16159,2017.0,9.1,7.2,1.3,1.1,12.5,18.1,0.341,0.507,0.685
16160,2017.0,10.6,13.9,1.7,1.4,14.7,16.0,0.305,0.5,0.773
16161,2017.0,7.5,8.8,1.9,0.5,7.1,13.4,0.384,0.473,0.7140000000000001
16162,2017.0,3.8,20.7,0.8,0.6,15.2,19.6,0.44299999999999995,0.45899999999999996,0.759
16163,2017.0,10.6,7.5,1.4,0.6,11.0,22.7,0.32899999999999996,0.43,0.769
16164,2017.0,9.0,24.8,2.6,0.9,9.3,26.5,0.36700000000000005,0.47700000000000004,0.865
16165,2017.0,14.1,15.1,2.5,2.2,11.1,20.1,0.33299999999999996,0.4,0.0
16166,2017.0,7.9,24.7,1.2,0.3,24.8,15.3,0.353,0.465,1.0
16167,2017.0,7.1,21.6,0.8,0.0,19.9,13.3,0.267,0.556,0.875
16168,2017.0,5.3,11.2,1.8,0.4,7.9,19.2,0.35,0.442,0.8320000000000001
16169,2017.0,4.5,9.0,1.9,0.1,9.6,15.3,0.266,0.48100000000000004,0.909
16170,2017.0,18.5,6.9,1.1,4.2,12.0,19.9,0.0,0.643,0.531
16171,2017.0,8.3,5.7,2.2,1.2,8.3,15.5,0.341,0.485,0.7609999999999999
16172,2017.0,7.2,11.5,1.7,1.9,8.5,14.9,0.37799999999999995,0.418,0.765
16173,2017.0,9.7,20.0,2.3,2.2,16.3,20.9,0.23399999999999999,0.401,0.753
16174,2017.0,13.1,10.1,1.3,0.2,11.9,16.3,0.379,0.47700000000000004,0.5710000000000001
16175,2017.0,4.4,0.0,0.0,0.0,18.2,20.3,0.5,0.6,0.0
16176,2017.0,5.3,6.8,3.0,0.8,19.0,10.5,0.2,0.586,0.625
16177,2017.0,13.8,9.4,1.9,2.9,11.2,19.6,0.0,0.532,0.669
16178,2017.0,22.6,3.3,1.2,1.5,19.2,11.3,0.0,0.6709999999999999,0.7340000000000001
16179,2017.0,11.5,9.8,1.2,1.1,10.0,22.0,0.337,0.527,0.727
16180,2017.0,10.8,5.2,1.8,3.2,13.2,19.7,0.321,0.52,0.624
16181,2017.0,14.4,2.5,0.7,2.4,12.5,13.1,0.0,0.442,0.7240000000000001
16182,2017.0,5.0,18.1,1.4,0.5,15.4,12.2,0.19,0.406,0.5479999999999999
16183,2017.0,5.9,11.2,1.7,0.6,10.7,19.5,0.374,0.556,0.759
16184,2017.0,5.6,14.4,1.8,0.3,12.5,23.3,0.32899999999999996,0.503,0.7979999999999999
16185,2017.0,4.9,16.3,3.1,0.0,11.0,21.5,0.231,0.33299999999999996,0.8
16186,2017.0,4.3,24.5,1.6,0.4,12.6,19.8,0.41700000000000004,0.495,0.86
16187,2017.0,13.0,13.2,0.8,1.2,13.1,10.1,0.0,0.636,0.625
16188,2017.0,6.0,34.5,2.1,0.8,11.8,26.3,0.408,0.49700000000000005,0.8590000000000001
16189,2017.0,9.1,12.7,0.9,0.5,18.3,13.0,0.515,0.513,0.778
16190,2017.0,2.3,25.7,0.7,0.0,23.6,20.7,0.35700000000000004,0.545,0.0
16191,2017.0,1.9,20.7,1.3,0.0,10.6,18.9,0.5,0.552,0.667
16192,2017.0,17.9,27.4,2.0,3.5,13.2,37.5,0.354,0.48200000000000004,0.77
16193,2017.0,19.5,20.6,2.1,2.7,14.4,33.1,0.375,0.486,0.777
16194,2017.0,11.3,7.5,2.9,2.6,13.9,19.2,0.33299999999999996,0.484,0.8220000000000001
16195,2017.0,5.5,6.1,1.2,0.7,8.1,14.9,0.444,0.49,0.847
16196,2017.0,3.3,15.1,1.4,0.5,12.3,22.7,0.36,0.444,0.857
16197,2017.0,4.1,22.7,1.2,0.4,9.8,25.5,0.389,0.5529999999999999,0.769
16198,2017.0,9.9,10.1,1.5,0.8,8.8,17.0,0.39799999999999996,0.54,0.8109999999999999
16199,2017.0,8.9,3.1,1.2,1.4,7.0,10.7,0.392,0.579,0.593
16200,2017.0,5.1,15.9,2.0,0.3,11.0,19.5,0.425,0.528,0.85
16201,2017.0,7.3,31.1,2.6,0.5,13.0,30.1,0.41100000000000003,0.537,0.898
16202,2017.0,4.8,6.6,0.9,0.3,8.0,21.7,0.389,0.336,0.7959999999999999
16203,2017.0,17.3,11.1,1.7,5.1,9.1,32.6,0.299,0.524,0.802
16204,2017.0,14.4,1.3,0.7,6.8,12.7,12.0,0.0,0.511,0.556
16205,2017.0,17.1,4.8,0.9,2.2,17.2,12.0,0.0,0.528,0.617
16206,2017.0,21.1,4.8,1.4,3.7,16.9,12.3,0.0,0.622,0.6990000000000001
16207,2017.0,10.9,7.7,1.3,1.2,8.2,14.9,0.321,0.591,0.5589999999999999
16208,2017.0,5.5,23.1,1.5,0.1,18.1,18.3,0.23600000000000002,0.428,0.8059999999999999
16209,2017.0,4.3,25.7,1.4,0.0,18.8,16.3,0.36700000000000005,0.40399999999999997,0.8540000000000001
16210,2017.0,10.8,7.0,1.6,1.1,8.7,14.2,0.309,0.436,0.73
16211,2017.0,8.3,20.6,1.5,0.4,9.0,34.3,0.266,0.484,0.8420000000000001
16212,2017.0,19.3,3.2,1.0,2.9,7.6,20.5,0.0,0.474,0.7140000000000001
16213,2017.0,7.1,20.3,0.7,0.6,20.3,15.6,0.247,0.512,0.743
16214,2017.0,14.2,8.6,1.7,3.1,12.7,14.0,0.37200000000000005,0.511,0.8140000000000001
16215,2017.0,6.5,20.3,1.6,1.3,15.1,14.1,0.376,0.478,0.792
16216,2017.0,8.9,22.2,2.4,1.2,13.9,17.4,0.16699999999999998,0.48,0.828
16217,2017.0,6.3,29.0,1.8,0.4,14.1,27.1,0.405,0.499,0.79
16218,2017.0,25.3,5.9,2.6,3.1,12.5,22.4,0.28600000000000003,0.532,0.386
16219,2017.0,9.0,12.5,1.5,0.9,16.1,13.7,0.379,0.5589999999999999,0.662
16220,2017.0,7.1,7.5,0.8,0.4,12.5,13.7,0.35100000000000003,0.485,0.737
16221,2017.0,7.9,9.5,0.9,0.9,9.0,14.3,0.429,0.45299999999999996,0.846
16222,2017.0,7.3,19.4,3.0,2.3,20.8,14.2,0.28800000000000003,0.40399999999999997,0.61
16223,2017.0,13.6,23.1,1.5,3.8,10.4,27.8,0.375,0.608,0.875
16224,2017.0,6.1,0.0,0.8,0.0,4.2,16.2,0.25,0.667,0.889
16225,2017.0,15.3,7.2,0.3,0.6,17.2,24.7,0.28600000000000003,0.44799999999999995,0.5
16226,2017.0,4.9,7.1,1.2,0.2,5.0,17.9,0.37799999999999995,0.509,0.86
16227,2017.0,5.7,17.2,2.0,1.2,18.0,16.8,0.319,0.483,0.727
16228,2017.0,17.0,16.0,1.7,7.7,17.9,36.0,0.36700000000000005,0.495,0.7829999999999999
16229,2017.0,9.9,6.5,1.6,1.2,13.8,13.0,0.37200000000000005,0.516,0.782
16230,2017.0,5.3,24.5,1.5,0.0,26.9,19.3,0.375,0.396,0.667
16231,2017.0,3.8,20.3,2.5,0.4,12.0,19.0,0.389,0.489,0.8640000000000001
16232,2017.0,9.6,31.3,2.4,0.7,13.4,27.2,0.3,0.446,0.7759999999999999
16233,2017.0,9.4,17.7,1.9,1.5,12.2,26.0,0.43799999999999994,0.4,0.706
16234,2017.0,6.2,14.2,0.9,0.8,16.8,18.1,0.295,0.519,0.795
16235,2017.0,19.7,6.3,1.6,2.4,10.4,18.3,0.0,0.556,0.693
16236,2017.0,4.9,38.6,2.9,0.0,20.0,19.4,0.444,0.0,0.0
16237,2017.0,14.9,7.9,2.0,2.7,11.4,20.7,0.3,0.491,0.615
16238,2017.0,5.9,22.7,2.3,1.5,14.7,24.3,0.318,0.40399999999999997,0.7140000000000001
